Kind,Name,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
Public Class,com.aelitis.azureus.core.metasearch.impl.web.CookieParser,0,0,0,0,2,0,2,33,1,0,11,NO
Public Class,com.aelitis.azureus.core.metasearch.impl.web.FieldMapping,0,0,3,2,3,0,3,18,1,33,3,NO
Public Class,com.aelitis.azureus.core.metasearch.impl.web.json.JSONEngine,16,0,7,3,127,0,5,410,3,55,85,NO
Public Class,com.aelitis.azureus.core.metasearch.impl.web.regex.RegexEngine,13,0,8,2,128,0,5,356,3,75,14,NO
Public Class,com.aelitis.azureus.core.metasearch.impl.web.rss.RSSEngine,18,0,9,2,129,0,7,532,3,90,125,YES
Public Abstract Class,com.aelitis.azureus.core.metasearch.impl.web.WebEngine,32,3,38,16,118,1,23,965,2,83,175,YES
Public Class,com.aelitis.azureus.core.metasearch.impl.web.WebResult,7,0,49,24,84,1,48,382,2,95,101,YES
Public Class,com.aelitis.azureus.core.metasearch.MetaSearchException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,com.aelitis.azureus.core.metasearch.MetaSearchManagerFactory,2,0,0,0,2,0,2,13,1,0,2,NO
Public Abstract Class,com.aelitis.azureus.core.metasearch.Result,10,2,31,2,35,0,30,281,1,81,62,NO
Public Class,com.aelitis.azureus.core.metasearch.SearchException,0,1,3,0,3,0,3,11,2,0,3,NO
Public Class,com.aelitis.azureus.core.metasearch.SearchLoginException,0,0,3,0,6,0,3,11,3,0,3,NO
Public Class,com.aelitis.azureus.core.metasearch.SearchParameter,0,0,3,2,3,0,3,14,1,33,3,NO
Public Class,com.aelitis.azureus.core.metasearch.utils.MomentsAgoDateFormatter,0,0,0,0,3,1,2,75,1,0,10,NO
Public Class,com.aelitis.azureus.core.nat.NATTraversalException,0,0,1,0,1,0,1,10,2,0,1,NO
Public Class,com.aelitis.azureus.core.nat.NATTraverser,13,0,6,4,6,0,5,163,1,70,23,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminASNImpl,3,0,12,3,12,0,8,127,1,66,24,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminASNLookupImpl,7,0,6,1,7,0,1,164,1,71,28,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminHTTPProxyImpl,9,0,11,9,11,0,9,299,1,75,20,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminHTTPTester,5,0,3,2,3,0,2,50,1,50,7,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminImpl,71,0,78,24,127,12,52,2846,2,97,443,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminNATDeviceImpl,3,0,7,3,7,0,5,81,1,61,14,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminNATUDPCodecs,4,0,0,0,1,0,1,71,1,0,2,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminNATUDPReply,3,0,6,1,24,0,5,52,3,33,7,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminNATUDPRequest,3,0,6,1,28,0,5,53,3,33,7,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminProtocolImpl,11,0,9,3,9,0,7,119,1,51,21,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminSocksProxyImpl,7,0,9,6,9,0,6,175,1,72,20,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminSpeedTesterBTImpl,22,0,11,6,25,5,10,523,2,89,34,NO
Public Abstract Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminSpeedTesterImpl,4,1,6,2,6,0,2,51,1,37,9,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminSpeedTestScheduledTestImpl,22,0,19,10,19,6,8,526,1,87,58,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminSpeedTestSchedulerImpl,9,0,5,1,6,1,5,63,1,75,10,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminTCPTester,5,0,3,2,3,0,2,52,1,50,8,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminUDPTester,17,0,3,2,3,0,2,131,1,33,21,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.impl.swt.NetworkAdminSWTImpl,7,0,2,9,2,1,1,216,1,50,7,NO
Public Abstract Class,com.aelitis.azureus.core.networkmanager.admin.NetworkAdmin,13,1,47,0,48,0,48,153,1,66,4,NO
Public Class,com.aelitis.azureus.core.networkmanager.admin.NetworkAdminException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,com.aelitis.azureus.core.networkmanager.ConnectionEndpoint,9,0,9,3,9,0,9,312,1,62,25,NO
Public Class,com.aelitis.azureus.core.networkmanager.EventWaiter,1,0,3,2,3,0,3,40,1,33,6,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.ByteBucketMT,3,0,11,5,11,3,8,83,1,67,22,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.ByteBucketST,3,0,11,5,11,3,8,82,1,67,23,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.EntityHandler,10,0,6,6,6,0,6,128,1,25,24,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.http.HTTPMessage,4,0,13,1,13,0,10,85,1,61,13,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.http.HTTPMessageDecoder,4,0,14,8,14,0,11,158,1,79,28,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.http.HTTPMessageEncoder,5,0,2,1,2,0,2,35,1,0,9,NO
Public Abstract Class,com.aelitis.azureus.core.networkmanager.impl.http.HTTPNetworkConnection,43,2,28,20,29,0,0,836,1,90,78,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.http.HTTPNetworkConnectionFile,14,0,2,1,31,0,0,194,2,50,34,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.http.HTTPNetworkConnectionWebSeed,9,0,2,1,31,0,0,131,2,50,22,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.http.HTTPNetworkManager,21,0,15,7,16,1,8,502,1,92,30,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.IncomingConnectionManager,16,0,12,6,13,0,10,354,1,78,44,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.IncomingMessageQueueImpl,10,0,10,4,10,0,10,164,1,60,39,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.MultiPeerDownloader2,11,0,12,8,12,0,12,348,1,77,43,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.MultiPeerUploader,11,0,17,7,17,4,13,372,1,68,59,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.NetworkConnectionImpl,18,0,22,14,29,0,22,342,2,84,40,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.NetworkManagerUtilities,2,0,0,0,1,0,1,12,1,0,3,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.OutgoingMessageQueueImpl,12,0,27,18,27,0,27,667,1,82,127,NO
Public Abstract Class,com.aelitis.azureus.core.networkmanager.impl.ProtocolDecoder,5,2,3,0,5,0,4,85,1,100,4,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.ProtocolDecoderInitial,9,0,6,11,11,0,3,225,2,68,20,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.ProtocolDecoderPHE,24,0,19,26,32,1,11,854,2,91,128,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.RawMessageImpl,2,0,17,5,17,0,17,40,1,75,18,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.ReadController,7,0,12,13,12,7,5,278,1,76,49,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.SinglePeerDownloader,7,0,10,2,10,0,10,101,1,55,22,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.SinglePeerUploader,8,0,10,2,10,0,10,127,1,40,29,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.IncomingSocketChannelManager,29,0,11,14,11,2,6,300,1,83,27,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.LightweightTCPTransport,11,0,26,3,26,0,26,70,1,87,27,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.ProtocolEndpointTCP,8,0,10,2,11,2,9,101,1,59,11,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.ProxyLoginHandler,13,0,11,10,13,9,3,388,1,80,60,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.SelectorGuard,6,0,4,7,4,0,4,80,1,60,15,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.TCPConnectionManager,16,0,12,14,12,5,7,677,1,81,90,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.TCPNetworkManager,6,0,10,6,13,0,12,197,1,93,15,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.TCPTransportHelper,12,0,29,7,29,1,28,429,1,82,74,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.TCPTransportHelperFilterFactory,3,0,0,0,1,0,1,5,1,0,1,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.TCPTransportImpl,23,0,19,12,45,2,14,369,2,87,49,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.TransportEndpointTCP,1,0,3,2,3,0,3,24,1,33,3,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.TransportStartpointTCP,2,0,5,1,5,0,5,43,1,60,8,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.VirtualAcceptSelector,4,0,3,1,4,0,3,89,1,50,4,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.VirtualBlockingServerChannelSelector,9,0,8,6,8,0,7,98,1,64,22,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.VirtualChannelSelectorImpl,18,0,10,25,11,1,8,636,1,82,112,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.tcp.VirtualNonBlockingServerChannelSelector,9,0,8,8,8,0,8,112,1,71,19,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.test.PHETester,11,0,9,2,10,0,2,297,1,90,22,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.TransferProcessor,12,0,13,9,13,1,12,378,1,75,31,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.TransportCipher,4,0,6,2,6,0,2,111,1,61,17,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.TransportCryptoManager,3,0,1,0,2,0,2,66,1,0,3,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.TransportHelperFilterInserter,1,0,9,2,9,0,9,91,1,33,15,NO
Public Abstract Class,com.aelitis.azureus.core.networkmanager.impl.TransportHelperFilterStream,3,2,9,3,9,0,6,190,1,52,32,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.TransportHelperFilterStreamCipher,2,0,5,2,14,0,3,46,2,50,6,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.TransportHelperFilterStreamXOR,1,0,5,3,14,0,2,61,2,60,10,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.TransportHelperFilterTransparent,1,0,12,3,12,0,11,119,1,61,21,NO
Public Abstract Class,com.aelitis.azureus.core.networkmanager.impl.TransportImpl,10,2,26,10,26,3,18,322,1,87,58,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.TransportStats,1,0,6,4,6,3,3,72,1,66,12,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.udp.NetworkGlueLoopBack,2,0,3,3,3,0,2,66,1,66,4,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.udp.NetworkGlueUDP,5,0,5,9,5,0,4,122,1,73,7,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.udp.ProtocolEndpointUDP,6,0,9,2,10,2,8,95,1,55,10,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.udp.TransportEndpointUDP,1,0,2,1,2,0,2,16,1,0,2,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.udp.UDPConnection,4,0,21,6,21,0,1,194,1,74,31,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.udp.UDPConnectionManager,21,0,18,17,18,0,6,548,1,89,62,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.udp.UDPConnectionSet,17,0,54,53,55,4,3,1589,1,92,275,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.udp.UDPNetworkManager,4,0,6,3,9,0,8,126,1,87,14,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.udp.UDPPacket,1,0,17,11,17,0,0,122,1,85,17,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.udp.UDPSelector,6,0,5,3,5,0,0,134,1,40,15,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.udp.UDPTransport,11,0,14,4,40,0,12,114,2,78,19,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.udp.UDPTransportHelper,8,0,38,16,38,0,29,478,1,87,84,NO
Public Class,com.aelitis.azureus.core.networkmanager.impl.WriteController,10,0,11,21,11,6,5,454,1,77,85,NO
Public Class,com.aelitis.azureus.core.networkmanager.NetworkConnectionFactory,9,0,0,0,4,0,2,45,1,0,8,NO
Public Abstract Class,com.aelitis.azureus.core.networkmanager.NetworkConnectionHelper,2,2,7,6,7,0,7,151,1,76,22,NO
Public Class,com.aelitis.azureus.core.networkmanager.NetworkManager,25,0,20,8,29,2,27,471,1,91,58,NO
Public Class,com.aelitis.azureus.core.networkmanager.ProtocolEndpointFactory,5,0,0,0,4,0,4,76,1,25,13,NO
Public Class,com.aelitis.azureus.core.networkmanager.VirtualChannelSelector,10,0,17,10,17,1,15,259,1,65,49,NO
Public Class,com.aelitis.azureus.core.networkmanager.VirtualServerChannelSelectorFactory,5,0,0,0,3,0,3,36,1,0,4,NO
Public Class,com.aelitis.azureus.core.neuronal.LogisticActivationFunction,0,0,2,0,2,0,2,8,1,0,2,NO
Public Class,com.aelitis.azureus.core.neuronal.NeuralNetwork,2,0,11,3,11,0,11,75,1,27,15,NO
Public Class,com.aelitis.azureus.core.neuronal.NeuralNetworkLayer,1,0,11,15,11,0,11,133,1,67,34,NO
Public Class,com.aelitis.azureus.core.neuronal.NeuralSpeedLimiter,2,0,16,11,17,4,13,168,1,76,38,NO
Public Class,com.aelitis.azureus.core.pairing.impl.PairingManagerImpl,78,0,48,41,49,2,27,1594,1,95,169,NO
Public Class,com.aelitis.azureus.core.pairing.impl.PairingManagerTunnelHandler,34,0,12,21,12,4,1,707,1,77,79,NO
Public Class,com.aelitis.azureus.core.pairing.impl.PairManagerTunnel,8,0,7,17,7,2,0,225,1,80,13,NO
Public Class,com.aelitis.azureus.core.pairing.impl.swt.PMSWTImpl,16,0,5,11,5,2,3,403,1,78,27,NO
Public Class,com.aelitis.azureus.core.pairing.PairingException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,com.aelitis.azureus.core.pairing.PairingManagerFactory,2,0,0,0,1,0,1,8,1,0,1,NO
Public Class,com.aelitis.azureus.core.peer.cache.CacheDiscovery,12,0,0,0,4,1,3,241,1,50,14,NO
Public Class,com.aelitis.azureus.core.peer.cache.cachelogic.CLCacheDiscovery,12,0,7,0,8,3,5,187,1,87,22,NO
Public Class,com.aelitis.azureus.core.peermanager.control.impl.PeerControlSchedulerBasic,7,0,5,8,14,0,4,196,2,65,17,NO
Public Abstract Class,com.aelitis.azureus.core.peermanager.control.impl.PeerControlSchedulerImpl,6,2,6,6,9,0,6,115,1,87,16,NO
Public Class,com.aelitis.azureus.core.peermanager.control.impl.PeerControlSchedulerPrioritised,7,0,5,6,14,0,4,196,2,53,21,NO
Public Class,com.aelitis.azureus.core.peermanager.control.impl.SpeedTokenDispenserBasic,0,0,3,0,3,0,3,15,1,0,3,NO
Public Class,com.aelitis.azureus.core.peermanager.control.impl.SpeedTokenDispenserPrioritised,4,0,5,5,5,0,5,72,1,56,13,NO
Public Class,com.aelitis.azureus.core.peermanager.control.PeerControlSchedulerFactory,2,0,0,0,3,0,3,20,1,0,3,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.azureus.AZBadPiece,3,0,12,3,12,0,12,79,1,77,14,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.azureus.AZGenericMapPayload,3,0,12,4,12,0,12,32,1,79,14,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.azureus.AZHandshake,9,0,25,17,25,0,25,218,1,86,67,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.azureus.AZHave,3,0,12,3,12,0,12,94,1,77,18,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.azureus.AZMessageDecoder,7,0,13,17,13,2,11,216,1,81,46,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.azureus.AZMessageEncoder,3,0,2,1,2,0,2,18,1,0,2,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.azureus.AZMessageFactory,26,0,0,0,4,0,4,140,1,0,21,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.azureus.AZMetaData,5,0,17,6,17,0,17,148,1,74,26,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,11,0,17,6,17,2,15,126,1,83,39,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.azureus.AZRequestHint,3,0,15,6,15,0,15,108,1,77,17,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.azureus.AZStatReply,3,0,12,3,12,0,12,77,1,77,14,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.azureus.AZStatRequest,3,0,12,3,12,0,12,77,1,77,14,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTAllowedFast,3,0,12,4,12,0,12,48,1,81,18,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTBitfield,2,0,12,2,12,0,12,26,1,75,14,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTCancel,3,0,14,6,14,0,14,64,1,79,22,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTChoke,2,0,11,1,11,0,11,22,1,81,13,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTDHTPort,3,0,12,2,12,0,12,39,1,75,16,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTHandshake,6,0,22,6,25,3,22,137,1,88,39,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTHave,3,0,12,4,12,0,12,48,1,81,18,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTHaveAll,2,0,11,1,11,0,11,22,1,81,13,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTHaveNone,2,0,11,1,11,0,11,22,1,81,13,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTInterested,2,0,11,1,11,0,11,22,1,81,13,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTKeepAlive,3,0,17,3,17,0,17,42,1,88,21,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTLTMessage,3,0,11,3,11,0,11,52,1,69,14,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTMessageDecoder,9,1,12,15,12,2,9,261,1,78,54,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTMessageEncoder,3,0,2,0,2,0,2,7,1,0,2,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTMessageFactory,31,0,0,0,4,0,4,157,1,0,29,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTPiece,3,0,14,6,14,0,14,60,1,79,23,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTRawMessage,2,0,17,1,17,0,17,92,1,76,18,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTRejectRequest,3,0,16,7,16,0,16,77,1,80,27,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTRequest,3,0,16,7,16,0,16,77,1,80,27,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTSuggestPiece,3,0,12,4,12,0,12,48,1,81,18,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTUnchoke,2,0,11,1,11,0,11,22,1,81,13,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTUninterested,2,0,11,1,11,0,11,22,1,81,13,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.LTDisabledExtensionMessage,1,0,11,0,11,1,10,20,1,0,11,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.LTHandshake,7,0,23,6,23,0,23,194,1,83,55,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.LTMessageDecoder,6,0,4,1,18,0,5,65,2,33,13,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.LTMessageEncoder,11,0,9,3,9,0,9,127,1,62,29,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.LTMessageFactory,6,0,0,0,1,0,1,13,1,0,2,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.UTMetaData,5,0,17,6,17,0,17,148,1,76,26,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.UTPeerExchange,11,0,18,6,18,3,15,147,1,85,52,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.UTUploadOnly,3,0,12,3,12,0,12,85,1,80,16,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.MessageException,0,0,2,0,2,0,2,8,2,0,2,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.MessageManager,8,0,8,3,9,1,8,50,1,62,11,NO
Public Class,com.aelitis.azureus.core.peermanager.messaging.MessagingUtil,6,0,0,0,2,0,2,37,1,0,7,NO
Public Class,com.aelitis.azureus.core.peermanager.nat.PeerNATTraverser,14,0,9,10,11,1,9,370,1,87,24,NO
Public Class,com.aelitis.azureus.core.peermanager.peerdb.PeerDatabase,9,0,17,17,17,3,12,360,1,86,64,NO
Public Class,com.aelitis.azureus.core.peermanager.peerdb.PeerDatabaseFactory,1,0,0,0,1,0,1,5,1,0,1,NO
Public Class,com.aelitis.azureus.core.peermanager.peerdb.PeerExchangerItem,6,0,17,9,17,0,10,201,1,70,43,NO
Public Class,com.aelitis.azureus.core.peermanager.peerdb.PeerItem,4,0,18,10,20,0,18,145,1,79,45,NO
Public Class,com.aelitis.azureus.core.peermanager.peerdb.PeerItemFactory,2,0,0,0,2,0,2,27,1,0,2,NO
Public Class,com.aelitis.azureus.core.peermanager.PeerManager,19,0,7,4,9,1,6,695,1,77,27,NO
Public Class,com.aelitis.azureus.core.peermanager.piecepicker.EndGameModeChunk,2,0,7,4,7,0,7,38,1,57,7,NO
Public Class,com.aelitis.azureus.core.peermanager.piecepicker.impl.PiecePickerImpl,42,0,55,57,55,9,38,2013,1,92,375,NO
Class,com.aelitis.azureus.core.peermanager.piecepicker.impl.PiecePickerImpl.ParameterListenerImpl,2,0,1,0,1,0,1,19,1,0,4,NO
Public Class,com.aelitis.azureus.core.peermanager.piecepicker.PiecePickerFactory,3,0,0,0,1,0,1,8,1,0,1,NO
Public Class,com.aelitis.azureus.core.peermanager.piecepicker.util.BitFlags,1,0,14,4,14,0,14,153,1,16,38,NO
Public Class,com.aelitis.azureus.core.peermanager.unchoker.DownloadingUnchoker,4,0,6,2,6,0,5,129,1,66,36,NO
Public Class,com.aelitis.azureus.core.peermanager.unchoker.SeedingUnchoker,4,0,7,2,7,1,5,155,1,66,36,NO
Public Class,com.aelitis.azureus.core.peermanager.unchoker.UnchokerFactory,4,0,1,0,3,1,2,40,1,33,7,NO
Public Class,com.aelitis.azureus.core.peermanager.unchoker.UnchokerUtil,5,0,0,0,7,0,7,149,1,0,41,NO
Public Class,com.aelitis.azureus.core.peermanager.uploadslots.DownloadingRanker,4,0,3,0,3,0,3,33,1,0,10,NO
Public Class,com.aelitis.azureus.core.peermanager.uploadslots.SeedingRanker,5,0,3,0,3,1,2,27,1,0,7,NO
Public Class,com.aelitis.azureus.core.peermanager.uploadslots.UploadSession,5,0,6,2,6,0,0,29,1,33,8,NO
Public Class,com.aelitis.azureus.core.peermanager.uploadslots.UploadSessionPicker,8,0,9,5,9,2,0,118,1,62,28,NO
Public Class,com.aelitis.azureus.core.peermanager.uploadslots.UploadSlot,1,0,6,3,6,0,0,15,1,66,6,NO
Public Class,com.aelitis.azureus.core.peermanager.uploadslots.UploadSlotManager,5,0,9,5,10,6,4,141,1,78,42,NO
Public Class,com.aelitis.azureus.core.peermanager.utils.AZPeerIdentityManager,2,0,0,0,1,0,1,12,1,0,1,NO
Public Class,com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoder,9,0,0,1,19,8,5,406,1,92,97,NO
Public Class,com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderDefinitions,7,0,0,1,19,11,8,350,1,100,30,YES
Class,com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,1,0,0,0,19,3,16,266,1,0,101,NO
Public Class,com.aelitis.azureus.core.peermanager.utils.ClientIdentifier,3,0,0,0,12,8,4,216,1,91,60,NO
