CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
4,0,3,0,146,0,3,48,4,66,5,NO
4,0,3,0,146,0,3,42,4,0,6,NO
27,0,9,7,9,6,3,309,1,79,50,NO
21,0,11,17,11,6,4,715,1,81,52,NO
14,0,9,2,30,1,8,115,2,61,20,NO
21,0,0,0,2,0,2,243,1,0,21,NO
0,0,9,6,9,3,6,51,1,66,15,NO
12,0,7,4,8,5,3,200,1,75,18,NO
7,0,0,0,4,0,2,392,1,76,41,NO
0,34,10,2,10,0,10,35,1,80,10,NO
5,10,31,16,31,6,25,366,1,88,48,NO
4,0,5,5,5,3,2,98,1,60,18,NO
13,0,5,1,12,1,4,75,3,60,15,NO
6,0,4,1,4,0,3,68,1,0,13,NO
21,0,7,2,8,0,7,215,1,62,35,NO
0,0,0,0,1,0,1,9,1,0,1,NO
34,0,12,5,17,3,7,820,1,80,126,NO
1,0,3,1,4,1,1,103,1,50,18,NO
2,0,2,0,3,0,3,23,1,0,4,NO
8,0,0,0,6,0,4,148,1,79,24,NO
3,57,7,0,7,0,7,61,1,0,10,NO
0,0,1,0,5,0,1,7,2,0,1,NO
0,2,2,1,2,0,2,9,1,0,1,NO
32,0,14,2,14,7,4,349,2,85,74,NO
1,1,5,0,21,0,3,26,4,0,5,NO
2,22,4,0,16,0,3,21,3,0,3,NO
4,0,5,3,5,0,0,46,1,60,7,NO
5,1,9,1,27,0,9,107,4,40,20,NO
2,0,2,0,9,0,2,30,3,0,5,NO
6,2,9,1,27,0,8,144,4,50,22,NO
8,2,13,1,31,2,9,235,4,57,38,NO
22,0,8,3,8,3,4,167,1,66,36,NO
5,1,11,4,29,0,11,134,4,62,26,NO
3,0,8,1,39,2,7,123,6,66,20,NO
3,0,1,0,31,0,0,25,6,0,3,NO
1,2,7,3,9,1,2,83,2,61,12,NO
10,0,4,0,9,2,2,146,3,0,25,NO
3,0,2,0,25,0,1,21,6,0,3,NO
2,0,4,0,13,0,4,79,3,0,4,NO
4,0,3,1,3,0,2,32,1,33,5,NO
2,0,2,0,9,0,2,30,3,0,5,NO
4,0,4,0,36,0,3,38,6,0,6,NO
4,0,4,0,13,0,4,31,3,0,4,NO
3,0,3,1,3,0,2,18,1,0,3,NO
4,0,5,0,42,0,3,44,6,0,7,NO
3,0,3,1,3,0,2,18,1,0,3,NO
8,0,4,0,37,0,3,86,6,0,14,NO
20,0,7,4,7,2,4,133,1,53,22,NO
8,0,5,2,13,0,6,55,2,33,10,NO
2,0,3,3,3,0,2,85,2,22,17,NO
0,0,4,1,7,0,2,69,3,0,12,NO
2,0,12,2,28,1,9,124,4,50,22,NO
3,0,7,1,25,0,7,79,4,44,15,NO
3,0,7,1,26,0,8,74,4,30,17,NO
1,1,3,0,30,0,2,29,5,0,4,NO
2,0,6,0,37,0,5,45,5,0,8,NO
1,1,4,1,4,0,4,21,1,25,4,NO
3,1,7,1,25,0,7,78,4,33,16,NO
3,0,13,1,31,4,8,200,4,33,34,NO
3,0,8,1,26,0,8,78,4,50,16,NO
1,1,6,3,8,1,1,105,2,66,13,NO
3,2,9,1,28,0,10,105,4,58,21,NO
26,1,5,0,5,0,2,200,2,0,47,NO
3,1,9,1,27,0,9,91,4,27,19,NO
1,1,2,1,23,0,1,15,5,50,2,NO
3,0,9,1,28,0,10,110,4,58,22,NO
1,4,4,0,11,0,3,13,2,0,1,NO
1,1,3,0,30,0,2,20,5,0,3,NO
2,2,7,0,7,1,4,78,2,0,13,NO
3,0,9,1,28,0,10,134,4,58,36,NO
2,1,5,0,32,0,4,44,5,0,8,NO
4,0,5,1,13,0,5,34,3,40,5,NO
2,1,6,0,37,0,4,55,5,0,10,NO
3,0,8,1,26,0,8,81,4,50,16,NO
2,1,4,0,33,0,3,55,5,0,7,NO
1,0,6,2,17,0,5,62,3,33,12,NO
3,0,12,1,30,1,10,147,4,42,26,NO
4,0,7,1,25,0,6,63,4,44,13,NO
3,0,8,1,26,0,8,81,4,50,16,NO
0,0,5,4,8,0,2,76,3,25,12,NO
1,2,3,1,3,0,0,21,2,0,4,NO
8,0,5,2,6,0,6,47,1,33,8,NO
7,0,4,1,5,0,5,55,1,19,10,NO
0,0,3,0,35,0,3,26,5,0,3,NO
0,0,2,0,30,0,2,13,5,0,2,NO
0,0,2,0,30,0,2,13,5,0,2,NO
0,0,3,2,3,0,3,33,1,16,5,NO
7,0,5,2,6,0,6,47,1,33,8,NO
6,0,4,1,4,0,4,32,1,0,6,NO
8,0,5,3,5,0,5,36,1,40,5,NO
8,1,7,3,7,0,6,46,1,42,7,NO
10,0,7,4,8,0,8,78,1,50,14,NO
9,0,5,2,6,0,6,54,1,33,10,NO
6,0,6,3,6,0,6,63,1,33,10,NO
13,0,6,3,7,0,7,65,1,71,11,NO
8,0,5,2,5,0,5,35,1,19,5,NO
5,0,3,2,19,0,2,24,3,16,3,NO
7,0,6,2,7,0,7,54,1,28,9,NO
1,1,1,0,17,0,0,9,3,0,1,NO
9,0,6,3,7,0,7,63,1,42,10,NO
9,0,5,3,21,0,5,48,3,40,6,NO
8,0,4,2,4,0,4,36,1,25,5,NO
8,0,5,4,22,0,4,57,4,44,8,NO
8,0,5,2,5,0,5,46,1,19,8,NO
8,0,5,2,6,0,6,47,1,33,8,NO
13,0,7,3,16,0,9,89,2,55,15,NO
8,0,6,2,7,0,7,64,1,28,11,NO
7,0,12,10,21,0,14,130,2,78,19,NO
9,0,7,3,7,0,7,57,1,28,9,NO
10,0,9,6,10,0,10,110,1,60,18,NO
13,0,10,7,11,0,11,115,1,63,17,NO
11,0,7,1,14,1,6,59,2,28,11,NO
2,0,0,0,4,0,2,14,2,0,2,NO
2,0,0,0,1,0,1,15,1,0,2,NO
7,0,6,2,14,0,7,57,2,35,10,NO
7,3,7,3,16,0,9,89,2,51,16,NO
6,0,4,2,13,0,6,58,2,50,11,NO
6,0,5,2,13,0,6,52,2,33,9,NO
7,0,5,2,13,0,6,51,2,33,9,NO
8,0,6,3,14,0,7,60,2,42,10,NO
13,0,11,9,20,0,13,115,2,76,21,NO
9,0,5,1,13,0,6,55,2,16,11,NO
16,0,11,3,20,0,13,142,2,41,25,NO
9,0,8,2,17,0,10,132,2,30,24,NO
12,0,10,3,19,0,12,80,2,61,15,NO
8,0,5,2,13,1,5,71,2,33,14,NO
7,0,7,1,16,0,9,80,2,33,16,NO
0,0,1,0,29,0,1,7,5,0,1,NO
0,0,3,0,30,0,3,17,5,0,3,NO
0,0,3,0,28,0,3,54,5,0,4,NO
9,0,5,2,14,0,7,54,2,42,9,NO
7,0,5,2,14,0,7,77,2,50,15,NO
11,0,8,3,17,1,9,117,2,50,22,NO
5,0,8,2,17,1,9,97,2,40,14,NO
7,0,6,3,15,0,8,65,2,50,11,NO
9,0,7,2,16,0,9,85,2,44,16,NO
9,0,7,3,16,0,9,116,2,55,22,NO
10,0,12,4,20,0,13,136,2,57,28,NO
12,0,5,3,12,0,5,112,2,46,21,NO
9,0,6,3,15,0,8,70,2,54,13,NO
11,0,12,7,21,2,12,182,2,72,36,NO
1,0,1,0,29,1,0,21,5,0,1,NO
1,0,3,0,36,0,4,43,5,0,7,NO
8,0,6,2,13,1,5,66,2,33,14,NO
7,0,7,2,15,0,8,80,2,25,13,NO
10,0,7,4,16,1,8,91,2,55,15,NO
6,0,6,2,14,0,7,59,2,35,11,NO
6,0,3,1,10,0,3,28,2,0,4,NO
0,0,1,0,29,1,0,12,5,0,1,NO
8,0,6,2,14,0,7,58,2,28,10,NO
9,0,4,2,12,1,4,58,2,40,13,NO
0,0,2,0,34,0,2,32,5,0,2,NO
7,0,5,2,14,0,7,59,2,57,10,NO
6,0,4,1,12,0,5,49,2,19,10,NO
9,0,5,1,14,0,7,60,2,28,11,NO
9,0,7,2,16,0,9,72,2,38,12,NO
4,0,5,2,13,1,5,59,2,50,11,NO
5,0,5,1,13,1,5,44,2,33,9,NO
4,0,4,1,12,1,4,40,2,19,8,NO
11,0,14,12,23,0,16,125,2,86,23,NO
4,0,6,1,15,0,8,93,2,37,16,NO
7,0,6,2,13,0,6,65,2,16,11,NO
11,0,11,8,11,0,11,78,1,81,12,NO
16,0,12,10,12,0,12,91,1,81,15,NO
10,0,6,3,15,0,8,91,2,58,18,NO
17,0,14,7,14,0,14,144,1,84,26,NO
13,0,12,10,12,0,12,105,1,82,17,NO
1,0,0,0,0,0,0,4,1,0,0,NO
10,0,12,4,21,0,14,87,2,73,17,NO
8,0,1,0,4,0,1,33,2,0,6,NO
3,0,6,2,7,0,7,59,1,57,10,NO
10,0,8,2,17,0,10,177,2,44,26,NO
6,0,5,2,5,0,5,47,1,30,7,NO
5,1,3,0,3,0,1,40,1,0,5,NO
0,0,4,4,4,0,4,74,1,43,11,NO
7,0,5,2,5,0,5,35,1,19,5,NO
9,0,6,3,6,0,6,57,1,33,10,NO
6,0,0,0,5,0,5,145,1,80,8,NO
3,0,6,1,6,0,6,32,1,0,6,NO
14,0,6,2,6,0,6,58,1,16,9,NO
13,0,10,6,10,0,10,105,1,65,14,NO
5,0,4,1,4,0,4,24,1,0,4,NO
5,0,4,1,4,0,4,32,1,0,5,NO
7,0,5,2,5,0,5,34,1,19,5,NO
2,0,3,0,3,0,3,32,1,0,5,NO
5,0,2,1,2,0,2,17,1,0,2,NO
3,0,6,10,6,1,4,48,1,55,6,NO
3,0,6,10,6,1,4,46,1,56,6,NO
3,0,0,0,7,2,5,64,1,85,9,NO
2,0,3,3,3,0,3,20,1,33,3,NO
1,0,3,2,3,0,3,20,1,33,3,NO
4,0,10,4,10,0,10,85,1,55,16,NO
4,3,11,6,11,0,10,175,1,54,26,NO
1,1,2,2,2,0,2,17,1,0,2,NO
0,1,2,0,2,0,2,12,2,0,2,NO
0,1,2,0,4,0,2,12,3,0,2,NO
0,8,9,3,9,0,4,77,1,11,12,NO
0,2,18,14,18,8,4,253,1,81,31,NO
0,0,10,6,10,0,8,163,1,61,22,NO
0,0,14,6,23,5,6,189,2,69,18,NO
0,0,15,6,24,6,6,216,2,71,19,NO
0,0,23,6,32,14,6,349,2,81,27,NO
0,0,16,7,25,7,6,314,2,73,20,NO
0,0,23,10,32,14,6,373,2,81,27,NO
0,0,16,12,25,7,6,343,2,73,20,NO
0,0,14,7,23,5,6,178,2,69,23,NO
0,0,17,10,26,8,6,189,2,75,23,NO
0,0,6,0,24,0,6,46,2,0,6,NO
0,0,6,0,24,0,6,48,2,0,6,NO
0,0,17,8,17,8,9,757,1,66,26,NO
4,0,10,4,10,2,8,182,1,65,24,NO
6,0,12,5,12,2,10,217,1,65,30,NO
4,0,8,4,8,2,6,140,1,55,21,NO
3,0,11,7,15,9,6,739,1,78,30,NO
10,0,6,9,6,2,4,156,1,50,13,NO
2,0,6,4,6,1,5,80,1,50,11,NO
4,0,4,2,4,0,4,111,1,0,14,NO
5,1,4,4,4,0,3,86,1,43,11,NO
3,0,2,0,5,0,2,36,3,0,6,NO
1,1,1,0,3,0,1,15,2,0,2,NO
6,0,2,1,2,0,2,23,1,0,2,NO
6,0,2,1,2,0,2,23,1,0,2,NO
1,0,2,3,2,0,2,45,1,19,7,NO
6,0,2,1,2,0,2,29,1,25,3,NO
4,0,3,3,3,1,2,112,1,46,14,NO
7,0,2,2,2,0,2,28,1,0,3,NO
6,0,2,1,2,0,2,23,1,0,2,NO
1,0,2,3,2,0,2,53,1,19,9,NO
1,0,1,0,5,0,1,9,2,0,1,NO
4,0,5,3,5,1,4,65,1,53,8,NO
5,0,6,1,16,1,5,59,2,83,9,NO
7,0,6,3,16,2,4,144,2,66,20,NO
4,0,5,1,15,1,4,54,2,19,8,NO
5,0,2,1,2,0,2,80,1,25,14,NO
0,0,2,0,4,0,2,12,3,0,2,NO
0,5,3,2,3,0,3,20,1,33,3,NO
3,0,9,4,9,0,9,92,1,55,14,NO
3,0,9,6,9,2,7,111,1,57,16,NO
3,0,9,6,9,0,9,125,1,55,19,NO
6,0,6,1,17,0,6,151,2,66,21,NO
3,0,7,6,7,0,7,92,1,54,13,NO
2,0,10,8,10,3,7,175,1,65,28,NO
3,0,6,0,17,0,6,141,2,0,21,NO
3,0,7,6,7,0,7,62,1,59,11,NO
0,0,1,0,5,0,1,8,4,0,1,NO
8,0,8,1,19,0,8,167,2,62,22,NO
1,0,4,0,4,0,4,41,1,0,8,NO
0,5,2,1,2,0,2,14,1,0,2,NO
0,0,1,0,9,0,3,34,3,0,6,NO
0,1,1,0,6,0,3,71,2,66,9,NO
1,0,2,1,5,0,2,16,2,0,2,NO
1,2,3,1,5,0,2,26,2,0,4,NO
1,0,9,5,9,0,9,97,1,60,16,NO
1,0,3,1,8,0,3,30,3,0,5,NO
1,0,3,1,8,0,3,30,3,0,5,NO
0,0,2,2,2,0,2,37,1,0,7,NO
1,0,2,1,5,0,2,16,2,0,2,NO
1,2,2,1,4,0,2,16,2,0,2,NO
1,0,7,4,7,0,7,54,1,50,8,NO
1,0,2,1,6,0,2,16,3,0,2,NO
1,0,2,1,6,0,2,16,3,0,2,NO
0,0,4,2,4,0,4,45,1,25,9,NO
2,0,8,5,8,0,8,65,1,50,8,NO
1,0,2,1,5,0,2,16,2,0,2,NO
1,2,2,1,4,0,1,16,2,0,2,NO
1,0,2,1,6,0,2,16,3,0,2,NO
2,0,2,1,6,0,2,16,3,0,2,NO
1,0,2,1,5,0,2,16,2,0,2,NO
1,2,3,1,5,0,2,26,2,0,4,NO
0,0,4,2,4,0,4,31,1,25,5,NO
1,0,3,1,8,0,3,30,3,0,5,NO
1,0,3,1,8,0,3,30,3,0,5,NO
0,1,4,3,4,0,4,28,1,50,4,NO
0,0,2,1,6,0,2,18,2,0,2,NO
0,0,2,1,2,0,2,14,1,0,2,NO
0,0,3,2,3,0,3,21,1,33,3,NO
0,1,3,1,3,0,3,22,1,33,3,NO
0,0,3,1,3,0,3,22,1,0,3,NO
0,0,4,2,4,0,4,30,1,50,4,NO
0,0,4,2,4,0,4,31,1,25,5,NO
0,0,4,2,4,0,4,27,1,50,5,NO
0,0,3,2,3,0,3,26,1,33,4,NO
0,0,3,2,6,0,3,24,2,33,3,NO
0,1,3,2,5,0,3,23,2,33,3,NO
0,0,7,6,12,0,7,52,3,71,7,NO
1,3,8,3,10,0,9,61,1,71,10,NO
0,1,2,0,2,0,2,12,2,0,2,NO
6,0,4,2,4,1,3,87,1,37,10,NO
8,0,3,2,3,0,3,85,1,16,10,NO
3,0,6,2,6,0,6,53,1,41,9,NO
3,0,0,0,2,0,2,23,1,0,3,NO
11,0,9,0,17,1,9,194,2,90,22,NO
0,0,1,0,1,0,1,429,2,0,1,NO
0,0,3,1,3,0,3,74,2,0,14,NO
4,0,0,0,2,0,2,27,1,0,4,NO
4,0,0,0,2,0,2,27,1,0,4,NO
8,0,0,0,2,0,2,31,1,0,4,NO
8,0,0,0,2,0,2,27,1,0,4,NO
5,1,10,3,10,0,3,110,2,63,16,NO
21,0,13,5,13,0,8,148,1,70,18,NO
11,1,15,6,15,0,6,270,1,81,41,NO
0,8,1,2,1,0,0,302,2,0,1,NO
11,6,12,3,12,2,0,192,2,58,21,NO
14,1,13,3,13,2,0,169,2,64,20,NO
8,0,7,2,7,1,4,116,2,71,19,NO
2,0,0,0,2,0,2,24,1,0,3,NO
16,0,23,1,23,1,22,255,2,26,50,NO
1,2,2,1,2,0,1,14,1,0,2,NO
2,0,4,1,12,0,4,39,2,0,4,NO
2,1,8,5,8,0,8,65,1,50,8,NO
1,0,2,1,4,0,2,16,2,0,2,NO
2,0,2,1,4,0,2,16,2,0,2,NO
0,0,2,1,2,0,2,14,1,0,2,NO
1,2,2,1,2,0,2,14,1,0,2,NO
0,0,3,2,3,0,3,21,1,33,3,NO
1,0,2,1,4,0,2,16,2,0,2,NO
1,0,2,1,4,0,2,16,2,0,2,NO
0,0,6,2,6,0,6,33,1,66,6,NO
0,0,4,3,4,0,4,30,1,50,4,NO
2,0,2,1,2,0,2,23,1,0,2,NO
3,0,10,0,45,0,10,69,3,0,11,NO
19,0,13,4,13,0,13,163,1,73,21,NO
19,0,15,8,15,0,15,202,1,80,26,NO
23,0,17,6,17,0,17,224,1,78,30,NO
0,0,0,0,1,0,1,39,1,0,1,NO
2,2,7,2,7,0,7,393,1,50,2,NO
0,2,12,0,12,0,12,407,1,0,1,NO
6,2,16,6,16,0,13,335,1,76,18,NO
2,0,1,0,1,0,1,21,1,0,4,NO
8,0,0,0,16,0,16,498,1,0,65,NO
0,0,1,2,1,0,1,10,1,0,1,NO
3,0,0,0,3,2,0,152,1,0,22,NO
20,0,8,1,8,4,4,220,2,75,30,NO
0,0,1,0,9,1,8,107,1,0,24,NO
0,0,0,0,2,0,2,45,1,0,8,NO
0,0,0,0,5,0,5,317,1,0,34,NO
1,0,3,3,3,0,3,65,1,0,8,NO
1,0,3,3,3,0,3,65,1,0,8,NO
1,0,0,0,4,0,4,59,1,50,7,NO
0,0,4,0,4,0,4,65,1,0,8,NO
0,0,0,0,3,2,1,83,1,0,13,NO
0,0,0,0,6,0,6,190,1,0,31,NO
19,0,23,1,23,4,18,253,1,30,53,NO
9,0,11,1,11,2,8,143,1,36,29,NO
6,0,6,1,13,0,5,40,2,0,7,NO
18,0,24,3,24,1,22,251,1,76,47,NO
2,0,5,0,5,0,5,49,2,0,12,NO
2,0,0,0,3,0,3,21,1,0,5,NO
5,0,2,0,2,1,1,168,1,0,32,NO
1,0,13,10,14,11,1,403,1,75,94,NO
0,0,2,2,2,0,2,19,1,0,2,NO
1,0,16,2,16,0,11,84,1,87,21,NO
2,0,8,1,14,1,9,114,1,85,25,NO
2,0,43,5,46,3,16,405,1,95,80,NO
2,0,18,0,19,1,14,256,1,94,43,NO
3,0,14,3,14,0,4,109,1,85,25,NO
0,0,10,1,25,0,6,90,2,80,19,NO
3,0,26,3,28,0,14,257,1,92,55,NO
0,1,15,4,15,0,13,81,1,80,20,NO
1,0,64,0,67,2,55,616,1,97,154,NO
